Spring_Name,Transect_ID,Transect_Slope_deg,Transect_width_m,Average_dist_to_live_tree,Distance_rank,Distance_range_m,CC_1_PCT,CC_2_PCT,CC_3_PCT,dom_cover_type,Species,Count,Height_m,Area_m2,Notes
Meadow,Meadow_20231007_215_2,20,10,250.1,35,30_40,100,0,0,grass,PSME,1,0.3,100,
Meadow,Meadow_20231007_215_2,20,10,250.1,35,30_40,100,0,0,grass,PIPO,1,1.75,100,
Meadow,Meadow_20231007_215_2,20,10,250.1,35,30_40,100,0,0,grass,PIPO,1,1.75,100,
Meadow,Meadow_20231007_215_2,20,10,250.1,35,30_40,100,0,0,grass,PICO,0,,100,
Meadow,Meadow_20231007_25_1,27,10,268.6,5,0_10,20,80,0,grass/shrub,PIPO,1,2.5,100,
Meadow,Meadow_20231007_25_1,27,10,268.6,15,10_20,100,0,0,grass,PSME,0,,100,
Meadow,Meadow_20231007_25_1,27,10,268.6,15,10_20,100,0,0,grass,PSME,0,,100,
Meadow,Meadow_20231007_25_1,27,10,268.6,15,10_20,100,0,0,grass,PIPO,0,,100,
Meadow,Meadow_20231007_25_1,27,10,268.6,15,10_20,100,0,0,grass,PICO,0,,100,
Meadow,Meadow_20231007_25_1,27,10,268.6,25,20_30,100,0,0,grass,PIPO,0,,100,
Meadow,Meadow_20231007_25_1,27,10,268.6,25,20_30,100,0,0,grass,PSME,0,,100,
Meadow,Meadow_20231007_25_1,27,10,268.6,25,20_30,100,0,0,grass,PICO,0,,100,
Meadow,Meadow_20231007_25_1,27,10,268.6,35,30_40,100,0,0,grass,PIPO,0,,100,Transect runs through higher severity patch than other 2 transects. 
Meadow,Meadow_20231007_25_1,27,10,268.6,35,30_40,100,0,0,grass,PSME,0,,100,
Meadow,Meadow_20231007_25_1,27,10,268.6,35,30_40,100,0,0,grass,PICO,0,,100,
Nettle Complex,Nettle_20230627_225_4,20,5,61.7,25,20_30,100,0,0,grass/shrub,PSME,1,2.42,50,
Nettle Complex,Nettle_20230627_225_4,20,5,61.7,25,20_30,100,0,0,grass/shrub,PSME,1,1.15,50,
Nettle Complex,Nettle_20230627_225_4,20,5,61.7,35,30_40,100,0,0,grass/shrub,PSME,0,,50,
Nettle Complex,Nettle_20230627_225_4,20,5,61.7,15,10_20,90,10,0,tree,PSME,1,2.2,50,
Nettle Complex,Nettle_20230627_225_4,20,5,61.7,15,10_20,90,10,0,tree,PSME,1,1.85,50,
Nettle Complex,Nettle_20230627_225_4,20,5,61.7,15,10_20,90,10,0,tree,PSME,1,3.1,50,
Nettle Complex,Nettle_20230627_225_4,20,5,61.7,15,10_20,90,10,0,tree,PSME,1,2.1,50,
Nettle Complex,Nettle_20230627_225_4,20,5,61.7,5,0_10,0,100,0,riparian brush/tree,PSME,1,3.1,50,
Nettle Complex,Nettle_20230627_225_4,20,5,61.7,5,0_10,0,100,0,riparian brush/tree,PSME,1,3.2,50,
Nettle Complex,Nettle_20230627_225_4,20,5,61.7,5,0_10,0,100,0,riparian brush/tree,PSME,1,3,50,
Nettle Complex,Nettle_20230627_225_4,20,5,61.7,5,0_10,0,100,0,riparian brush/tree,PSME,1,3.6,50,
Nettle Complex,Nettle_20230627_225_4,20,5,61.7,5,0_10,0,100,0,riparian brush/tree,PSME,1,7.9,50,
Nettle Complex,Nettle_20230627_225_4,20,5,61.7,5,0_10,0,100,0,riparian brush/tree,PSME,1,3,50,
Nettle Complex,Nettle_20230627_225_4,20,5,61.7,5,0_10,0,100,0,riparian brush/tree,PSME,1,2.9,50,
Nettle Complex,Nettle_20230627_225_4,20,5,61.7,5,0_10,0,100,0,riparian brush/tree,PSME,1,1.93,50,
Nettle Complex,Nettle_20230627_225_4,20,5,61.7,5,0_10,0,100,0,riparian brush/tree,PSME,1,2.6,50,
Nettle Complex,Nettle_20230627_225_4,20,5,61.7,5,0_10,0,100,0,riparian brush/tree,PSME,1,2.7,50,Suriving seed trees are closer to this transect which probably explains the higher number of trees on this side of the spring.
Nettle Complex,Nettle_20230627_225_4,20,5,61.7,5,0_10,0,100,0,riparian brush/tree,PSME,1,3.2,50,Suriving seed trees are closer to this transect which probably explains the higher number of trees on this side of the spring.
Nettle Complex,Nettle_20230627_225_4,20,5,61.7,5,0_10,0,100,0,riparian brush/tree,PSME,1,4,50,Suriving seed trees are closer to this transect which probably explains the higher number of trees on this side of the spring.
Nettle Complex,Nettle_20230627_225_4,20,5,61.7,5,0_10,0,100,0,riparian brush/tree,PSME,1,5.1,50,Suriving seed trees are closer to this transect which probably explains the higher number of trees on this side of the spring.
Nettle Complex,Nettle_20230627_225_4,20,5,61.7,5,0_10,0,100,0,riparian brush/tree,PSME,1,2.47,50,Suriving seed trees are closer to this transect which probably explains the higher number of trees on this side of the spring.
Nettle Complex,Nettle_20230627_225_4,20,5,61.7,5,0_10,0,100,0,riparian brush/tree,PSME,1,3.6,50,Suriving seed trees are closer to this transect which probably explains the higher number of trees on this side of the spring.
Nettle Complex,Nettle_20230627_245_3,20,5,79.5,15,10_20,100,0,0,grass/shrub,PSME,0,,50,Suriving seed trees are closer to this transect which probably explains the higher number of trees on this side of the spring.
Nettle Complex,Nettle_20230627_245_3,20,5,79.5,25,20_30,100,0,0,shrub,PSME,0,,50,Suriving seed trees are closer to this transect which probably explains the higher number of trees on this side of the spring.
Nettle Complex,Nettle_20230627_245_3,20,5,79.5,35,30_40,100,0,0,grass/shrub,PSME,0,,50,Suriving seed trees are closer to this transect which probably explains the higher number of trees on this side of the spring.
Nettle Complex,Nettle_20230627_245_3,20,5,79.5,5,0_10,0,100,0,tree,PSME,1,1,50,Suriving seed trees are closer to this transect which probably explains the higher number of trees on this side of the spring.
Nettle Complex,Nettle_20230627_245_3,20,5,79.5,5,0_10,0,100,0,tree,PSME,1,0.45,50,
Nettle Complex,Nettle_20230627_245_3,20,5,79.5,5,0_10,0,100,0,tree,PSME,1,0.87,50,
Nettle Complex,Nettle_20230627_245_3,20,5,79.5,5,0_10,0,100,0,tree,PSME,1,1.3,50,
Nettle Complex,Nettle_20230627_245_3,20,5,79.5,5,0_10,0,100,0,tree,PSME,1,0.55,50,
Nettle Complex,Nettle_20230627_245_3,20,5,79.5,5,0_10,0,100,0,tree,PSME,1,1.7,50,
Nettle Complex,Nettle_20230627_245_3,20,5,79.5,5,0_10,0,100,0,tree,PSME,1,3,50,
Nettle Complex,Nettle_20230627_245_3,20,5,79.5,5,0_10,0,100,0,tree,PSME,1,3.7,50,
Nettle Complex,Nettle_20230627_245_3,20,5,79.5,5,0_10,0,100,0,tree,PSME,1,4.1,50,
Nettle Complex,Nettle_20230627_245_3,20,5,79.5,5,0_10,0,100,0,tree,PSME,1,0.5,50,
Nettle Complex,Nettle_20230627_245_3,20,5,79.5,5,0_10,0,100,0,tree,PSME,1,3.1,50,
Nettle Complex,Nettle_20230627_245_3,20,5,79.5,5,0_10,0,100,0,tree,PSME,1,2.45,50,
Nettle Complex,Nettle_20230627_245_3,20,5,79.5,5,0_10,0,100,0,tree,PSME,1,2.3,50,
Nettle Complex,Nettle_20230627_245_3,20,5,79.5,5,0_10,0,100,0,tree,PSME,1,1.35,50,
Nettle Complex,Nettle_20230627_245_3,20,5,79.5,5,0_10,0,100,0,tree,PSME,1,4.4,50,
Nettle Complex,Nettle_20230627_245_3,20,5,79.5,5,0_10,0,100,0,tree,PSME,1,4.3,50,
Nettle Complex,Nettle_20230627_245_3,20,5,79.5,5,0_10,0,100,0,tree,PSME,1,2.42,50,
Nettle Complex,Nettle_20230627_245_3,20,5,79.5,5,0_10,0,100,0,tree,PSME,1,4.1,50,
Nettle Complex,Nettle_20230627_245_3,20,5,79.5,5,0_10,0,100,0,tree,PSME,1,5.2,50,
Nettle Complex,Nettle_20230627_245_3,20,5,79.5,5,0_10,0,100,0,tree,PSME,1,4,50,
Nettle Complex,Nettle_20230627_245_3,20,5,79.5,5,0_10,0,100,0,tree,PSME,1,2.7,50,
Nettle Complex,Nettle_20230627_245_3,20,5,79.5,5,0_10,0,100,0,tree,PSME,1,2.65,50,
Nettle Complex,Nettle_20230627_245_3,20,5,79.5,5,0_10,0,100,0,tree,PSME,1,3.9,50,
Nettle Complex,Nettle_20230627_245_3,20,5,79.5,5,0_10,0,100,0,tree,PSME,1,0.94,50,
Nettle Complex,Nettle_20230627_245_3,20,5,79.5,5,0_10,0,100,0,tree,PSME,1,3,50,
Nettle Complex,Nettle_20230627_245_3,20,5,79.5,5,0_10,0,100,0,tree,PSME,1,2.7,50,
Nettle Complex,Nettle_20230627_245_3,20,5,79.5,5,0_10,0,100,0,tree,PSME,1,2.65,50,
Nettle Complex,Nettle_20230627_245_3,20,5,79.5,5,0_10,0,100,0,tree,PSME,1,1.55,50,
Nettle Complex,Nettle_20230627_245_3,20,5,79.5,5,0_10,0,100,0,tree,PSME,1,3.4,50,
Nettle Complex,Nettle_20230627_245_3,20,5,79.5,5,0_10,0,100,0,tree,PSME,1,3.6,50,
Nettle Complex,Nettle_20230627_245_3,20,5,79.5,5,0_10,0,100,0,tree,PSME,1,3.5,50,
Nettle Complex,Nettle_20230627_245_3,20,5,79.5,5,0_10,0,100,0,tree,PSME,1,6.2,50,
Nettle Complex,Nettle_20230627_50_1,24,5,126,25,20_30,100,0,0,grass/shrub,PSME,0,,50,"Distinct vegetation edge showing edge of water influence. Veg mix in spring area (alder + PSME), little to no ground cover. Transition to upland veg abrupt. Upland area on steep NE facing slope."
Nettle Complex,Nettle_20230627_50_1,24,5,126,35,30_40,100,0,0,grass/shrub,PSME,0,,50,"Distinct vegetation edge showing edge of water influence. Veg mix in spring area (alder + PSME), little to no ground cover. Transition to upland veg abrupt. Upland area on steep NE facing slope."
Nettle Complex,Nettle_20230627_50_1,24,5,126,15,10_20,10,0,90,riparian shrub,PSME,0,,50,"Distinct vegetation edge showing edge of water influence. Veg mix in spring area (alder + PSME), little to no ground cover. Transition to upland veg abrupt. Upland area on steep NE facing slope."
Nettle Complex,Nettle_20230627_50_1,24,5,126,5,0_10,0,0,100,riparian shrub,PSME,0,,50,"Distinct vegetation edge showing edge of water influence. Veg mix in spring area (alder + PSME), little to no ground cover. Transition to upland veg abrupt. Upland area on steep NE facing slope."
Nettle Complex,Nettle_20230627_55_2,20,5,126,25,20_30,100,0,0,grass/shrub,PSME,0,,50,"Distinct vegetation edge showing edge of water influence. Veg mix in spring area (alder + PSME), little to no ground cover. Transition to upland veg abrupt. Upland area on steep NE facing slope."
Nettle Complex,Nettle_20230627_55_2,20,5,126,35,30_40,100,0,0,grass/shrub,PSME,1,2.7,50,"Distinct vegetation edge showing edge of water influence. Veg mix in spring area (alder + PSME), little to no ground cover. Transition to upland veg abrupt. Upland area on steep NE facing slope."
Nettle Complex,Nettle_20230627_55_2,20,5,126,15,10_20,50,0,50,riparian shrub/grass,PSME,0,,50,"Distinct vegetation edge showing edge of water influence. Veg mix in spring area (alder + PSME), little to no ground cover. Transition to upland veg abrupt. Upland area on steep NE facing slope."
Nettle Complex,Nettle_20230627_55_2,20,5,126,5,0_10,0,0,100,riparian shrub,PSME,0,,50,"Distinct vegetation edge showing edge of water influence. Veg mix in spring area (alder + PSME), little to no ground cover. Transition to upland veg abrupt. Upland area on steep NE facing slope."
North Pioneer,NPioneer_20230630_245_1,30,5,90.4,5,0_10,0,100,0,shrub,PICO,1,2.3,50,"Distinct vegetation edge showing edge of water influence. Veg mix in spring area (alder + PSME), little to no ground cover. Transition to upland veg abrupt. Upland area on steep NE facing slope."
North Pioneer,NPioneer_20230630_245_1,30,5,90.4,5,0_10,0,100,0,shrub,PICO,1,4,50,"Distinct vegetation edge showing edge of water influence. Veg mix in spring area (alder + PSME), little to no ground cover. Transition to upland veg abrupt. Upland area on steep NE facing slope."
North Pioneer,NPioneer_20230630_245_1,30,5,90.4,5,0_10,0,100,0,shrub,PICO,1,4.7,50,"Distinct vegetation edge showing edge of water influence. Veg mix in spring area (alder + PSME), little to no ground cover. Transition to upland veg abrupt. Upland area on steep NE facing slope."
North Pioneer,NPioneer_20230630_245_1,30,5,90.4,5,0_10,0,100,0,shrub,PICO,1,5.2,50,"Distinct vegetation edge showing edge of water influence. Veg mix in spring area (alder + PSME), little to no ground cover. Transition to upland veg abrupt. Upland area on steep NE facing slope."
North Pioneer,NPioneer_20230630_245_1,30,5,90.4,5,0_10,0,100,0,shrub,PSME,1,0.3,50,"Distinct vegetation edge showing edge of water influence. Veg mix in spring area (alder + PSME), little to no ground cover. Transition to upland veg abrupt. Upland area on steep NE facing slope."
North Pioneer,NPioneer_20230630_245_1,30,5,90.4,5,0_10,0,100,0,shrub,PSME,1,0.82,50,"Distinct vegetation edge showing edge of water influence. Veg mix in spring area (alder + PSME), little to no ground cover. Transition to upland veg abrupt. Upland area on steep NE facing slope."
North Pioneer,NPioneer_20230630_245_1,30,5,90.4,5,0_10,0,100,0,shrub,PSME,1,1.6,50,"Distinct vegetation edge showing edge of water influence. Veg mix in spring area (alder + PSME), little to no ground cover. Transition to upland veg abrupt. Upland area on steep NE facing slope."
North Pioneer,NPioneer_20230630_245_1,30,5,90.4,15,10_20,20,80,0,shrub,PSME,1,1.1,50,"Distinct vegetation edge showing edge of water influence. Veg mix in spring area (alder + PSME), little to no ground cover. Transition to upland veg abrupt. Upland area on steep NE facing slope."
North Pioneer,NPioneer_20230630_245_1,30,5,90.4,15,10_20,20,80,0,shrub,PSME,1,1.65,50,"Distinct vegetation edge showing edge of water influence. Veg mix in spring area (alder + PSME), little to no ground cover. Transition to upland veg abrupt. Upland area on steep NE facing slope."
North Pioneer,NPioneer_20230630_245_1,30,5,90.4,15,10_20,20,80,0,shrub,PSME,1,1.45,50,"Distinct vegetation edge showing edge of water influence. Veg mix in spring area (alder + PSME), little to no ground cover. Transition to upland veg abrupt. Upland area on steep NE facing slope."
North Pioneer,NPioneer_20230630_245_1,30,5,90.4,15,10_20,20,80,0,shrub,PSME,1,1.06,50,"Distinct vegetation edge showing edge of water influence. Veg mix in spring area (alder + PSME), little to no ground cover. Transition to upland veg abrupt. Upland area on steep NE facing slope."
North Pioneer,NPioneer_20230630_245_1,30,5,90.4,15,10_20,20,80,0,shrub,PSME,1,0.1,50,"Distinct vegetation edge showing edge of water influence. Veg mix in spring area (alder + PSME), little to no ground cover. Transition to upland veg abrupt. Upland area on steep NE facing slope."
North Pioneer,NPioneer_20230630_245_1,30,5,90.4,15,10_20,20,80,0,shrub,PSME,1,0.09,50,"Distinct vegetation edge showing edge of water influence. Veg mix in spring area (alder + PSME), little to no ground cover. Transition to upland veg abrupt. Upland area on steep NE facing slope."
North Pioneer,NPioneer_20230630_245_1,30,5,90.4,15,10_20,20,80,0,shrub,PICO,1,4.3,50,"Distinct vegetation edge showing edge of water influence. Veg mix in spring area (alder + PSME), little to no ground cover. Transition to upland veg abrupt. Upland area on steep NE facing slope."
North Pioneer,NPioneer_20230630_245_1,30,5,90.4,25,20_30,100,0,0,grass/shrub,PICO,0,,50,"Distinct vegetation edge showing edge of water influence. Veg mix in spring area (alder + PSME), little to no ground cover. Transition to upland veg abrupt. Upland area on steep NE facing slope."
North Pioneer,NPioneer_20230630_245_1,30,5,90.4,25,20_30,100,0,0,grass/shrub,PSME,0,,50,"Distinct vegetation edge showing edge of water influence. Veg mix in spring area (alder + PSME), little to no ground cover. Transition to upland veg abrupt. Upland area on steep NE facing slope."
North Pioneer,NPioneer_20230630_245_1,30,5,90.4,35,30_40,100,0,0,grass/shrub,PICO,1,2.15,50,"Distinct vegetation edge showing edge of water influence. Veg mix in spring area (alder + PSME), little to no ground cover. Transition to upland veg abrupt. Upland area on steep NE facing slope."
North Pioneer,NPioneer_20230630_245_1,30,5,90.4,35,30_40,100,0,0,grass/shrub,PSME,0,,50,"Distinct vegetation edge showing edge of water influence. Veg mix in spring area (alder + PSME), little to no ground cover. Transition to upland veg abrupt. Upland area on steep NE facing slope."
North Pioneer,NPioneer_20230630_265_4,20,5,82,5,0_10,0,10,30,shrub,PSME,1,0.2,50,"Distinct vegetation edge showing edge of water influence. Veg mix in spring area (alder + PSME), little to no ground cover. Transition to upland veg abrupt. Upland area on steep NE facing slope."
North Pioneer,NPioneer_20230630_265_4,20,5,82,5,0_10,0,10,30,shrub,PSME,1,0.9,50,"Distinct vegetation edge showing edge of water influence. Veg mix in spring area (alder + PSME), little to no ground cover. Transition to upland veg abrupt. Upland area on steep NE facing slope."
North Pioneer,NPioneer_20230630_265_4,20,5,82,5,0_10,0,10,30,shrub,PICO,1,4.2,50,"Distinct vegetation edge showing edge of water influence. Veg mix in spring area (alder + PSME), little to no ground cover. Transition to upland veg abrupt. Upland area on steep NE facing slope."
North Pioneer,NPioneer_20230630_265_4,20,5,82,5,0_10,0,10,30,shrub,PICO,1,3.5,50,"Distinct vegetation edge showing edge of water influence. Veg mix in spring area (alder + PSME), little to no ground cover. Transition to upland veg abrupt. Upland area on steep NE facing slope."
North Pioneer,NPioneer_20230630_265_4,20,5,82,5,0_10,0,10,30,shrub,PICO,1,3.9,50,"Distinct vegetation edge showing edge of water influence. Veg mix in spring area (alder + PSME), little to no ground cover. Transition to upland veg abrupt. Upland area on steep NE facing slope."
North Pioneer,NPioneer_20230630_265_4,20,5,82,15,10_20,5,95,0,shrub,PSME,1,0.45,50,"Distinct vegetation edge showing edge of water influence. Veg mix in spring area (alder + PSME), little to no ground cover. Transition to upland veg abrupt. Upland area on steep NE facing slope."
North Pioneer,NPioneer_20230630_265_4,20,5,82,15,10_20,5,95,0,shrub,PSME,1,1.55,50,Distinct vegetation edge right at ~10 meters from spring. PSME clustered along outer edge of riparian zone. 
North Pioneer,NPioneer_20230630_265_4,20,5,82,15,10_20,5,95,0,shrub,PSME,1,1.25,50,Distinct vegetation edge right at ~10 meters from spring. PSME clustered along outer edge of riparian zone. 
North Pioneer,NPioneer_20230630_265_4,20,5,82,15,10_20,5,95,0,shrub,PSME,1,0.6,50,Distinct vegetation edge right at ~10 meters from spring. PSME clustered along outer edge of riparian zone. 
North Pioneer,NPioneer_20230630_265_4,20,5,82,15,10_20,5,95,0,shrub,PSME,1,0.25,50,Distinct vegetation edge right at ~10 meters from spring. PSME clustered along outer edge of riparian zone. 
North Pioneer,NPioneer_20230630_265_4,20,5,82,15,10_20,5,95,0,shrub,PSME,1,3.3,50,Distinct vegetation edge right at ~10 meters from spring. PSME clustered along outer edge of riparian zone. 
North Pioneer,NPioneer_20230630_265_4,20,5,82,25,20_30,50,50,0,shrub,PSME,1,1,50,Distinct vegetation edge right at ~10 meters from spring. PSME clustered along outer edge of riparian zone. 
North Pioneer,NPioneer_20230630_265_4,20,5,82,25,20_30,50,50,0,shrub,PSME,1,1.5,50,Distinct vegetation edge right at ~10 meters from spring. PSME clustered along outer edge of riparian zone. 
North Pioneer,NPioneer_20230630_265_4,20,5,82,25,20_30,50,50,0,shrub,PSME,1,0.25,50,Distinct vegetation edge right at ~10 meters from spring. PSME clustered along outer edge of riparian zone. 
North Pioneer,NPioneer_20230630_265_4,20,5,82,25,20_30,50,50,0,shrub,PSME,1,0.2,50,Distinct vegetation edge right at ~10 meters from spring. PSME clustered along outer edge of riparian zone. 
North Pioneer,NPioneer_20230630_265_4,20,5,82,35,30_40,100,0,0,grass/shrub,PSME,1,1.8,50,Distinct vegetation edge right at ~10 meters from spring. PSME clustered along outer edge of riparian zone. 
North Pioneer,NPioneer_20230630_265_4,20,5,82,15,10_20,5,95,0,shrub,PICO,0,,50,Distinct vegetation edge right at ~10 meters from spring. PSME clustered along outer edge of riparian zone. 
North Pioneer,NPioneer_20230630_265_4,20,5,82,25,20_30,50,50,0,shrub,PICO,0,,50,Distinct vegetation edge right at ~10 meters from spring. PSME clustered along outer edge of riparian zone. 
North Pioneer,NPioneer_20230630_265_4,20,5,82,35,30_40,100,0,0,grass/shrub,PICO,0,,50,Distinct vegetation edge right at ~10 meters from spring. PSME clustered along outer edge of riparian zone. 
North Pioneer,NPioneer_20230630_70_2,24,5,138.8,5,0_10,30,70,0,shrub,PSME,1,0.2,50,Distinct vegetation edge right at ~10 meters from spring. PSME clustered along outer edge of riparian zone. 
North Pioneer,NPioneer_20230630_70_2,24,5,138.8,5,0_10,30,70,0,shrub,PSME,1,3.8,50,Distinct vegetation edge right at ~10 meters from spring. PSME clustered along outer edge of riparian zone. 
North Pioneer,NPioneer_20230630_70_2,24,5,138.8,5,0_10,30,70,0,shrub,PSME,1,0.4,50,
North Pioneer,NPioneer_20230630_70_2,24,5,138.8,5,0_10,30,70,0,shrub,PSME,1,1.5,50,
North Pioneer,NPioneer_20230630_70_2,24,5,138.8,5,0_10,30,70,0,shrub,PSME,1,0.2,50,
North Pioneer,NPioneer_20230630_70_2,24,5,138.8,5,0_10,30,70,0,shrub,PSME,1,0.5,50,
North Pioneer,NPioneer_20230630_70_2,24,5,138.8,5,0_10,30,70,0,shrub,PSME,1,0.15,50,
North Pioneer,NPioneer_20230630_70_2,24,5,138.8,5,0_10,30,70,0,shrub,PSME,1,0.2,50,
North Pioneer,NPioneer_20230630_70_2,24,5,138.8,5,0_10,30,70,0,shrub,PSME,1,0.5,50,
North Pioneer,NPioneer_20230630_70_2,24,5,138.8,5,0_10,30,70,0,shrub,PSME,1,0.15,50,
North Pioneer,NPioneer_20230630_70_2,24,5,138.8,5,0_10,30,70,0,shrub,PSME,1,0.2,50,
North Pioneer,NPioneer_20230630_70_2,24,5,138.8,5,0_10,30,70,0,shrub,PSME,1,2.55,50,
North Pioneer,NPioneer_20230630_70_2,24,5,138.8,5,0_10,30,70,0,shrub,PSME,1,1.1,50,
North Pioneer,NPioneer_20230630_70_2,24,5,138.8,5,0_10,30,70,0,shrub,PSME,1,1.25,50,
North Pioneer,NPioneer_20230630_70_2,24,5,138.8,5,0_10,30,70,0,shrub,PSME,1,2.1,50,
North Pioneer,NPioneer_20230630_70_2,24,5,138.8,5,0_10,30,70,0,shrub,PSME,1,0.07,50,"Transect perpendicular to main channel downstream of confluence. Very steep slope directly from spring channel, mostly brush with riparian very near water and brush on hillslope."
North Pioneer,NPioneer_20230630_70_2,24,5,138.8,5,0_10,30,70,0,shrub,PSME,1,0.1,50,
North Pioneer,NPioneer_20230630_70_2,24,5,138.8,5,0_10,30,70,0,shrub,PICO,1,3,50,
North Pioneer,NPioneer_20230630_70_2,24,5,138.8,5,0_10,30,70,0,shrub,PIEN,1,0.4,50,
North Pioneer,NPioneer_20230630_70_2,24,5,138.8,15,10_20,90,10,0,shrub,PICO,1,3.5,50,
North Pioneer,NPioneer_20230630_70_2,24,5,138.8,15,10_20,90,10,0,shrub,PSME,1,0.8,50,
North Pioneer,NPioneer_20230630_70_2,24,5,138.8,15,10_20,90,10,0,shrub,PSME,1,1.78,50,
North Pioneer,NPioneer_20230630_70_2,24,5,138.8,15,10_20,90,10,0,shrub,PSME,1,1.1,50,
North Pioneer,NPioneer_20230630_70_2,24,5,138.8,15,10_20,90,10,0,shrub,PSME,1,1.6,50,
North Pioneer,NPioneer_20230630_70_2,24,5,138.8,15,10_20,90,10,0,shrub,PIEN,0,,50,
North Pioneer,NPioneer_20230630_70_2,24,5,138.8,25,20_30,100,0,0,grass/shrub,PICO,0,,50,
North Pioneer,NPioneer_20230630_70_2,24,5,138.8,25,20_30,100,0,0,grass/shrub,PSME,0,,50,
North Pioneer,NPioneer_20230630_70_2,24,5,138.8,25,20_30,100,0,0,grass/shrub,PIEN,0,,50,
North Pioneer,NPioneer_20230630_70_2,24,5,138.8,35,30_40,100,0,0,shrub,PSME,1,0.95,50,
North Pioneer,NPioneer_20230630_70_2,24,5,138.8,35,30_40,100,0,0,shrub,PIEN,1,0.7,50,
North Pioneer,NPioneer_20230630_70_2,24,5,138.8,35,30_40,100,0,0,shrub,PICO,0,,50,
North Pioneer,NPioneer_20230630_80_3,25,5,127,5,0_10,10,90,0,shrub,PSME,1,0.25,50,
North Pioneer,NPioneer_20230630_80_3,25,5,127,5,0_10,10,90,0,shrub,PSME,1,0.5,50,
North Pioneer,NPioneer_20230630_80_3,25,5,127,5,0_10,10,90,0,shrub,PSME,1,2.2,50,
North Pioneer,NPioneer_20230630_80_3,25,5,127,5,0_10,10,90,0,shrub,PSME,1,1.7,50,
North Pioneer,NPioneer_20230630_80_3,25,5,127,5,0_10,10,90,0,shrub,PSME,1,0.65,50,
North Pioneer,NPioneer_20230630_80_3,25,5,127,5,0_10,10,90,0,shrub,PSME,1,0.4,50,
North Pioneer,NPioneer_20230630_80_3,25,5,127,5,0_10,10,90,0,shrub,PSME,1,0.55,50,
North Pioneer,NPioneer_20230630_80_3,25,5,127,5,0_10,10,90,0,shrub,PSME,1,1.2,50,
North Pioneer,NPioneer_20230630_80_3,25,5,127,15,10_20,100,0,0,shrub,PICO,1,4.2,50,
North Pioneer,NPioneer_20230630_80_3,25,5,127,15,10_20,100,0,0,shrub,PSME,1,0.6,50,
North Pioneer,NPioneer_20230630_80_3,25,5,127,15,10_20,100,0,0,shrub,PSME,1,1.4,50,
North Pioneer,NPioneer_20230630_80_3,25,5,127,15,10_20,100,0,0,shrub,PSME,1,0.8,50,
North Pioneer,NPioneer_20230630_80_3,25,5,127,25,20_30,100,0,0,shrub/bare,PSME,1,0.05,50,
North Pioneer,NPioneer_20230630_80_3,25,5,127,25,20_30,100,0,0,shrub/bare,PSME,1,1.05,50,2021 burn
North Pioneer,NPioneer_20230630_80_3,25,5,127,35,30_40,100,0,0,grass/shrub,PICO,0,,50,
North Pioneer,NPioneer_20230630_80_3,25,5,127,35,30_40,100,0,0,grass/shrub,PSME,0,,50,
North Pioneer,NPioneer_20230630_80_3,25,5,127,5,0_10,10,90,0,shrub,PICO,0,,50,
North Pioneer,NPioneer_20230630_80_3,25,5,127,25,20_30,100,0,0,shrub/bare,PICO,0,,50,
Picea,Picea_20230622_04_1,15,5,NA,5,0_10,15,75,10,herbaceous,PIEN,1,2,50,
Picea,Picea_20230622_04_1,15,5,NA,5,0_10,15,75,10,herbaceous,PIEN,1,1.6,50,
Picea,Picea_20230622_04_1,15,5,NA,5,0_10,15,75,10,herbaceous,PIEN,1,1.4,50,
Picea,Picea_20230622_04_1,15,5,NA,5,0_10,15,75,10,herbaceous,PIEN,1,1.2,50,Suriving seed trees are closer to this transect which probably explains the higher number of trees on this side of the spring.
Picea,Picea_20230622_04_1,15,5,NA,5,0_10,15,75,10,herbaceous,PICO,0,,50,Suriving seed trees are closer to this transect which probably explains the higher number of trees on this side of the spring.
Picea,Picea_20230622_04_1,15,5,NA,15,10_20,10,90,0,grass,PICO,1,5.1,50,
Picea,Picea_20230622_04_1,15,5,NA,15,10_20,10,90,0,grass,PICO,1,2.8,50,
Picea,Picea_20230622_04_1,15,5,NA,15,10_20,10,90,0,grass,PIEN,0,,50,
Picea,Picea_20230622_04_1,15,5,NA,25,20_30,100,0,0,grass,PIEN,0,,50,
Picea,Picea_20230622_04_1,15,5,NA,25,20_30,100,0,0,grass,PICO,0,,50,Increasingly close to seed source with increasing transect distance
Picea,Picea_20230622_04_1,15,5,NA,35,30_40,100,0,0,grass,PIEN,0,,50,Increasingly close to seed source with increasing transect distance
Picea,Picea_20230622_04_1,15,5,NA,35,30_40,100,0,0,grass,PICO,0,,50,Increasingly close to seed source with increasing transect distance
Picea,Picea_20230622_174_3,15,5,NA,5,0_10,10,85,5,grass/shrub,PICO,1,2.7,50,Increasingly close to seed source with increasing transect distance
Picea,Picea_20230622_174_3,15,5,NA,5,0_10,10,85,5,grass/shrub,PICO,1,1.5,50,Increasingly close to seed source with increasing transect distance
Picea,Picea_20230622_174_3,15,5,NA,5,0_10,10,85,5,grass/shrub,PICO,1,5.8,50,Increasingly close to seed source with increasing transect distance
Picea,Picea_20230622_174_3,15,5,NA,5,0_10,10,85,5,grass/shrub,PICO,1,5.6,50,
